idx,name,y_true,y_predict
161,apr-util-sqlite,应用,系统
162,aqute-bnd,应用,应用
163,aqute-bnd-javadoc,应用,应用
164,aqute-bndlib,应用,应用
165,bnd-maven-plugin,应用,应用
166,arpwatch,应用,系统
167,asciidoc,应用,应用
168,aspell,应用,应用
169,aspell-en,应用,应用
170,assertj-core,应用,应用
171,assertj-core-javadoc,应用,应用
172,at,系统,核心
173,atinject,应用,应用
174,atinject-javadoc,应用,应用
175,atinject-tck,应用,应用
176,atk,应用,应用
177,atkmm,应用,应用
178,atlas,系统,系统
179,atlas-corei2,系统,系统
180,at-spi2-atk,应用,应用
181,at-spi2-core,应用,应用
182,attr,核心,核心
183,libattr,核心,核心
184,audispd-plugins,核心,核心
185,audispd-plugins-zos,核心,核心
186,audit,核心,核心
187,audit-libs,核心,核心
188,python3-audit,系统,核心
189,augeas,应用,应用
190,augeas-libs,应用,应用
191,authd,系统,应用
192,authselect,系统,核心
193,authselect-compat,系统,应用
194,authselect-libs,系统,核心
195,autoconf,应用,系统
196,autoconf213,应用,系统
197,autoconf-archive,应用,系统
198,autofs,应用,核心
199,autogen,应用,系统
200,autogen-libopts,应用,应用
201,automake,应用,系统
202,autotrace,应用,应用
203,avahi,应用,核心
204,avahi-autoipd,应用,系统
205,avahi-compat-howl,应用,系统
206,avahi-compat-libdns_sd,应用,系统
207,avahi-glib,应用,应用
208,avahi-gobject,应用,应用
209,avahi-libs,应用,应用
210,avahi-ui,应用,系统
211,avahi-ui-gtk3,应用,系统
212,python3-avahi,应用,应用
213,awscli,应用,应用
214,babassl,系统,应用
215,babel,应用,系统
216,python2-babel,应用,系统
217,python3-babel,应用,系统
218,python38-babel,应用,系统
219,libbabeltrace,系统,应用
220,babl,应用,应用
221,babl-devel-docs,应用,核心
222,bacula-client,应用,核心
223,bacula-common,应用,系统
224,bacula-console,应用,应用
225,bacula-director,应用,系统
226,bacula-libs,应用,核心
227,bacula-libs-sql,应用,系统
228,bacula-logwatch,应用,系统
229,bacula-storage,应用,核心
230,baobab,应用,应用
231,basesystem,核心,应用
232,bash,核心,应用
233,bash-completion,核心,核心
234,batik-css,应用,应用
235,batik-util,应用,应用
236,bc,系统,系统
237,bcc,应用,核心
238,bcc-tools,应用,应用
239,python3-bcc,应用,核心
240,bcel,应用,应用
241,bcel-javadoc,应用,应用
242,beust-jcommander,应用,应用
243,beust-jcommander-javadoc,应用,应用
244,bind,系统,应用
245,bind-chroot,系统,应用
246,bind-export-libs,系统,应用
247,bind-libs,系统,核心
248,bind-libs-lite,系统,应用
249,bind-license,系统,应用
250,bind-pkcs11,系统,应用
251,bind-pkcs11-libs,系统,应用
252,bind-pkcs11-utils,系统,应用
253,bind-sdb,系统,应用
254,bind-sdb-chroot,系统,应用
255,bind-utils,系统,应用
256,python3-bind,系统,系统
257,bind9.16,系统,应用
258,bind9.16-chroot,系统,应用
259,bind9.16-dnssec-utils,系统,应用
260,bind9.16-libs,系统,应用
261,bind9.16-license,系统,应用
262,bind9.16-utils,系统,应用
263,python3-bind9.16,系统,系统
264,bind-dyndb-ldap,系统,应用
265,binutils,系统,核心
266,biosdevname,系统,核心
267,bison,系统,系统
268,bison-runtime,系统,系统
269,bitmap-console-fonts,其它,其它
270,bitmap-fangsongti-fonts,其它,其它
271,bitmap-fixed-fonts,其它,其它
272,bitmap-fonts-compat,其它,其它
273,bitmap-lucida-typewriter-fonts,其它,其它
274,blktrace,系统,系统
275,iowatcher,系统,核心
276,bluez,系统,系统
277,bluez-cups,系统,系统
278,bluez-hid2hci,系统,系统
279,bluez-libs,系统,系统
280,bluez-obexd,系统,系统
281,blur-effect,应用,应用
282,bogofilter,应用,系统
283,bolt,应用,系统
284,boom-boot,系统,应用
285,boom-boot-conf,系统,核心
286,boom-boot-grub2,系统,核心
287,python3-boom,系统,应用
288,boost,应用,应用
289,boost-atomic,应用,应用
290,boost-build,应用,应用
291,boost-chrono,应用,应用
292,boost-container,应用,应用
293,boost-context,应用,应用
294,boost-coroutine,应用,应用
295,boost-date-time,应用,应用
296,boost-examples,应用,系统
297,boost-fiber,应用,应用
298,boost-filesystem,应用,应用
299,boost-graph,应用,应用
300,boost-graph-mpich,应用,应用
301,boost-graph-openmpi,应用,应用
302,boost-iostreams,应用,应用
303,boost-jam,应用,应用
304,boost-locale,应用,应用
305,boost-log,应用,应用
306,boost-math,应用,应用
307,boost-mpich,应用,应用
308,boost-mpich-python3,应用,应用
309,boost-numpy3,应用,应用
310,boost-openmpi,应用,应用
311,boost-openmpi-python3,应用,应用
312,boost-program-options,应用,应用
313,boost-python3,应用,应用
314,boost-random,应用,应用
315,boost-regex,应用,应用
316,boost-serialization,应用,应用
317,boost-signals,应用,应用
318,boost-stacktrace,应用,应用
319,boost-static,应用,应用
320,boost-system,应用,应用
321,boost-thread,应用,应用
322,boost-timer,应用,应用
323,boost-type_erasure,应用,应用
324,boost-wave,应用,应用
325,booth,应用,应用
326,booth-arbitrator,应用,应用
327,booth-core,应用,核心
328,booth-site,应用,应用
329,bpftrace,应用,应用
330,bpg-algeti-fonts,其它,其它
331,bpg-chveulebrivi-fonts,其它,其它
332,bpg-classic-fonts,其它,其它
333,bpg-courier-fonts,其它,其它
334,bpg-courier-s-fonts,其它,其它
335,bpg-dedaena-block-fonts,其它,其它
336,bpg-dejavu-sans-fonts,其它,其它
337,bpg-elite-fonts,其它,其它
338,bpg-excelsior-caps-fonts,其它,其它
339,bpg-excelsior-condenced-fonts,其它,其它
340,bpg-excelsior-fonts,其它,其它
341,bpg-fonts-common,其它,其它
342,bpg-glaho-fonts,其它,其它
343,bpg-gorda-fonts,其它,其它
344,bpg-ingiri-fonts,其它,其它
345,bpg-irubaqidze-fonts,其它,其它
346,bpg-mikhail-stephan-fonts,其它,其它
347,bpg-mrgvlovani-caps-fonts,其它,其它
348,bpg-mrgvlovani-fonts,其它,其它
349,bpg-nateli-caps-fonts,其它,其它
350,bpg-nateli-condenced-fonts,其它,其它
351,bpg-nateli-fonts,其它,其它
352,bpg-nino-medium-cond-fonts,其它,其它
353,bpg-nino-medium-fonts,其它,其它
354,bpg-sans-fonts,其它,其它
355,bpg-sans-medium-fonts,其它,其它
356,bpg-sans-modern-fonts,其它,其它
357,bpg-sans-regular-fonts,其它,其它
358,bpg-serif-fonts,其它,其它
359,bpg-serif-modern-fonts,其它,其它
360,bpg-ucnobi-fonts,其它,其它
361,brasero,应用,应用
362,brasero-libs,应用,应用
363,brasero-nautilus,应用,应用
364,breeze-icon-theme,应用,应用
365,breeze-icon-theme-rcc,应用,应用
366,brlapi,应用,核心
367,brlapi-java,应用,核心
368,brltty,应用,应用
369,brltty-at-spi2,应用,应用
370,brltty-docs,应用,应用
371,brltty-dracut,应用,核心
372,brltty-espeak-ng,应用,应用
373,brltty-xw,应用,应用
374,python3-brlapi,应用,核心
375,tcl-brlapi,应用,核心
376,brotli,应用,核心
377,python3-brotli,应用,应用
378,bsf,应用,应用
379,bsf-javadoc,应用,应用
380,bsh,应用,应用
381,bsh-javadoc,应用,应用
382,bsh-manual,应用,应用
383,bubblewrap,应用,应用
384,buildah,应用,系统
385,byacc,应用,系统
386,byaccj,应用,系统
387,byteman,应用,应用
388,byteman-javadoc,应用,应用
389,byzanz,应用,应用
390,bzip2,核心,系统
391,bzip2-libs,核心,核心
392,c2esp,应用,应用
393,ca-certificates,系统,应用
394,cachefilesd,系统,应用
395,cairo,系统,应用
396,cairo-gobject,系统,应用
397,cairomm,系统,应用
398,cal10n,应用,应用
399,cal10n-javadoc,应用,应用
400,maven-cal10n-plugin,应用,应用
401,c-ares,应用,应用
402,cdi-api,应用,应用
403,cdi-api-javadoc,应用,应用
404,cdparanoia,应用,应用
405,cdparanoia-libs,应用,核心
406,cdrdao,应用,应用
407,dirsplit,应用,系统
408,genisoimage,应用,核心
409,icedax,应用,应用
410,libusal,应用,系统
411,wodim,应用,核心
412,celt051,应用,应用
413,libcephfs2,系统,应用
414,librados2,系统,应用
415,libradosstriper1,系统,应用
416,librbd1,系统,应用
417,certmonger,应用,应用
418,cgdcbxd,应用,系统
419,cglib,应用,应用
420,cglib-javadoc,应用,应用
421,chan,应用,应用
422,check,应用,系统
423,checkpolicy,系统,核心
424,cheese,应用,应用
425,cheese-libs,应用,应用
426,chkconfig,系统,核心
427,ntsysv,系统,核心
428,chrome-gnome-shell,应用,系统
429,chrony,系统,系统
430,chrpath,应用,系统
431,cifs-utils,系统,系统
432,pam_cifscreds,系统,系统
433,cim-schema,应用,应用
434,cjose,应用,应用
435,clang,系统,应用
436,clang-analyzer,系统,系统
437,clang-libs,系统,应用
438,clang-resource-filesystem,系统,应用
439,clang-tools-extra,系统,应用
440,git-clang-format,系统,应用
441,python3-clang,系统,应用
442,cldr-emoji-annotation,系统,系统
443,clevis,系统,应用
444,clevis-dracut,系统,核心
445,clevis-luks,系统,系统
446,clevis-systemd,系统,系统
447,clevis-udisks2,系统,核心
448,cloud-init,系统,系统
449,cloud-utils-growpart,系统,核心
450,clucene-contribs-lib,应用,应用
451,clucene-core,应用,应用
452,clufter-bin,系统,应用
453,clufter-cli,系统,系统
454,clufter-common,系统,应用
455,clufter-lib-ccs,系统,系统
456,clufter-lib-general,系统,应用
457,clufter-lib-pcs,系统,系统
458,python3-clufter,系统,应用
459,clutter,系统,应用
460,clutter-gst2,系统,应用
461,clutter-gst3,系统,应用
462,clutter-gtk,系统,应用
463,cmake,应用,系统
464,cmake-data,应用,应用
465,cmake-filesystem,应用,应用
466,cmake-gui,应用,系统
467,cmake-rpm-macros,应用,应用
468,libcmocka,应用,应用
469,cockpit,应用,应用
470,cockpit-bridge,应用,应用
471,cockpit-system,应用,核心
472,cockpit-ws,应用,应用
473,cockpit-machines,应用,应用
474,cockpit-packagekit,应用,应用
475,cockpit-pcp,应用,系统
476,cockpit-storaged,应用,应用
477,cockpit-composer,应用,应用
478,cockpit-podman,应用,应用
479,cockpit-session-recording,应用,应用
480,codemodel,应用,应用
481,cogl,应用,应用
482,colord,应用,应用
483,colord-devel-docs,应用,应用
484,colord-libs,应用,应用
485,colord-gtk,应用,应用
486,color-filesystem,应用,应用
487,compat-exiv2-026,应用,应用
488,compat-guile18,应用,系统
489,compat-libgfortran-48,应用,系统
490,compat-libtiff3,应用,应用
491,compat-openssl10,应用,系统
492,compiler-rt,系统,应用
493,conmon,应用,应用
494,conntrack-tools,应用,系统
495,containerd,应用,系统
496,containerd-stress,应用,系统
497,container-exception-logger,应用,应用
498,containernetworking-plugins,应用,应用
499,aardvark-dns,应用,应用
500,containers-common,应用,核心
501,netavark,应用,应用
502,container-selinux,应用,应用
503,convmv,应用,系统
504,copy-jdk-configs,应用,系统
505,coreos-installer,应用,系统
506,coreos-installer-bootinfra,应用,应用
507,coreos-installer-dracut,应用,系统
508,coreutils,系统,核心
509,coreutils-common,系统,系统
510,coreutils-single,系统,核心
511,corosync,应用,核心
512,corosynclib,应用,应用
513,corosync-vqsim,应用,应用
514,spausedd,应用,应用
515,corosync-qdevice,应用,核心
516,corosync-qnetd,应用,核心
517,cpio,系统,核心
518,cppcheck,应用,应用
519,cppunit,应用,应用
520,cracklib,系统,应用
521,cracklib-dicts,系统,应用
522,crash,应用,应用
523,crash-gcore-command,应用,应用
524,crash-ptdump-command,应用,核心
525,crash-trace-command,应用,应用
526,crda,应用,系统
527,createrepo_c,应用,系统
528,createrepo_c-libs,应用,系统
529,python3-createrepo_c,应用,应用
530,cri-tools,应用,应用
531,crit,应用,应用
532,criu,应用,核心
533,python3-criu,应用,应用
534,criu-libs,应用,应用
535,cronie,系统,核心
536,cronie-anacron,系统,核心
537,cronie-noanacron,系统,应用
538,crontabs,系统,应用
539,crun,应用,核心
540,crypto-policies,系统,系统
541,crypto-policies-scripts,系统,系统
542,cryptsetup,核心,应用
543,cryptsetup-libs,核心,系统
544,cryptsetup-reencrypt,核心,应用
545,integritysetup,核心,核心
546,veritysetup,核心,应用
547,cscope,应用,系统
548,ctags,应用,应用
549,ctags-etags,应用,应用
550,culmus-aharoni-clm-fonts,其它,其它
551,culmus-caladings-clm-fonts,其它,其它
552,culmus-david-clm-fonts,其它,其它
553,culmus-drugulin-clm-fonts,其它,其它
554,culmus-ellinia-clm-fonts,其它,其它
555,culmus-fonts-common,其它,其它
556,culmus-frank-ruehl-clm-fonts,其它,其它
557,culmus-hadasim-clm-fonts,其它,其它
558,culmus-keteryg-fonts,其它,其它
559,culmus-miriam-clm-fonts,其它,其它
560,culmus-miriam-mono-clm-fonts,其它,其它
561,culmus-nachlieli-clm-fonts,其它,其它
562,culmus-shofar-fonts,其它,其它
563,culmus-simple-clm-fonts,其它,其它
564,culmus-stamashkenaz-clm-fonts,其它,其它
565,culmus-stamsefarad-clm-fonts,其它,其它
566,culmus-yehuda-clm-fonts,其它,其它
567,CUnit,应用,应用
568,cups,应用,系统
569,cups-client,应用,应用
570,cups-filesystem,应用,应用
571,cups-ipptool,应用,应用
572,cups-libs,应用,系统
573,cups-lpd,应用,系统
574,cups-filters,应用,应用
575,cups-filters-libs,应用,应用
576,cups-pk-helper,应用,系统
577,curl,系统,系统
578,libcurl,系统,应用
579,libcurl-minimal,系统,应用
580,custodia,应用,系统
581,python3-custodia,应用,系统
582,cyrus-imapd,应用,应用
583,cyrus-imapd-utils,应用,系统
584,cyrus-imapd-vzic,应用,系统
585,cyrus-sasl,应用,系统
586,cyrus-sasl-gs2,应用,应用
587,cyrus-sasl-gssapi,应用,应用
588,cyrus-sasl-ldap,应用,应用
589,cyrus-sasl-lib,应用,应用
590,cyrus-sasl-md5,应用,应用
591,cyrus-sasl-ntlm,应用,应用
592,cyrus-sasl-plain,应用,应用
593,cyrus-sasl-scram,应用,应用
594,cyrus-sasl-sql,应用,应用
595,python3-Cython,系统,应用
596,python2-Cython,系统,系统
597,python38-Cython,系统,应用
598,python39-Cython,系统,系统
599,dav1d,应用,系统
600,libdav1d,应用,系统
601,dblatex,应用,应用
602,dbus,其它,应用
603,dbus-common,其它,系统
604,dbus-daemon,其它,其它
605,dbus-libs,核心,核心
606,dbus-tools,核心,系统
607,dbus-x11,核心,核心
608,dbus-c++,系统,应用
609,dbus-c++-glib,系统,应用
610,dbus-glib,核心,应用
611,dbusmenu-qt5,应用,应用
612,python3-dbus,系统,应用
613,dbxtool,系统,系统
614,dconf,系统,系统
615,dconf-editor,系统,系统
616,dcraw,应用,应用
617,dde,应用,应用
618,dde-account-faces,应用,应用
619,dde-calendar,应用,应用
620,dde-clipboard,应用,应用
621,dde-control-center,应用,应用
622,dde-daemon,应用,应用
623,dde-device-formatter,应用,应用
624,dde-dock,应用,应用
625,dde-dock-onboard-plugin,应用,应用
626,dde-desktop,应用,应用
627,dde-disk-mount-plugin,应用,应用
628,dde-file-manager,应用,应用
629,libdde-file-manager,应用,应用
630,dde-kwin,应用,应用
631,dde-launcher,应用,应用
632,dde-network-utils,应用,应用
633,dde-polkit-agent,应用,应用
634,dde-printer,应用,系统
635,dde-qt5integration,应用,应用
636,dde-qt5wayland-plugin,应用,应用
637,dde-qt5xcb-plugin,应用,应用
638,dde-qt-dbus-factory,应用,应用
639,dde-server-industry-config,应用,应用
640,dde-session-shell,应用,系统
641,dde-session-ui,应用,应用
642,deepin-anything-dkms,应用,应用
643,deepin-anything-libs,应用,应用
644,deepin-anything-server,应用,应用
645,deepin-authenticate,应用,应用
646,deepin-boot-maker,应用,应用
647,deepin-calculator,应用,应用
648,deepin-compressor,应用,应用
649,deepin-default-settings,应用,系统
650,deepin-default-settings-tuning,应用,系统
651,deepin-desktop-server,应用,应用
652,deepin-desktop-schemas,应用,系统
653,deepin-devicemanager,应用,系统
654,deepin-diskmanager,应用,核心
655,deepin-editor,应用,应用
656,deepin-fcitxconfigtool-plugin,应用,应用
657,deepin-font-manager,应用,应用
658,deepin-gettext-tools,应用,系统
659,deepin-gtk-theme,应用,应用
660,deepin-icon-theme,应用,应用
661,deepin-image-viewer,应用,应用
662,deepin-log-viewer,应用,核心
663,deepin-manual,应用,应用
664,deepin-menu,应用,应用
665,deepin-network-proxy,应用,系统
666,deepin-picker,应用,应用
667,deepin-pw-check,应用,应用
668,deepin-reader,应用,应用
669,deepin-screen-recorder,应用,应用
670,deepin-shortcut-viewer,应用,应用
671,deepin-sound-theme,应用,应用
672,deepin-system-monitor,应用,系统
673,deepin-terminal,应用,应用
674,libqtermwidget5,应用,应用
675,libqtermwidget5-data,应用,应用
676,deepin-turbo,应用,核心
677,deepin-wallpapers,应用,应用
678,dejagnu,应用,应用
679,dejavu-fonts-common,其它,其它
680,dejavu-lgc-sans-fonts,其它,其它
681,dejavu-sans-fonts,其它,其它
682,dejavu-sans-mono-fonts,其它,其它
683,dejavu-serif-fonts,其它,其它
684,delve,应用,系统
685,desktop-file-utils,应用,应用
686,devhelp,应用,应用
687,devhelp-libs,应用,应用
688,device-mapper-multipath,系统,核心
689,device-mapper-multipath-libs,系统,核心
690,kpartx,系统,系统
691,libdmmp,系统,系统
692,device-mapper-persistent-data,系统,应用
693,dhcp-client,系统,应用
694,dhcp-common,系统,系统
695,dhcp-libs,系统,核心
696,dhcp-relay,系统,核心
697,dhcp-server,系统,核心
698,dialog,应用,应用
699,diffstat,应用,应用
700,diffutils,系统,应用
701,libbasicobjects,应用,应用
702,libcollection,应用,应用
703,libdhash,应用,应用
704,libini_config,应用,应用
705,libpath_utils,应用,应用
706,libref_array,应用,应用
707,directory-maven-plugin,应用,应用
708,directory-maven-plugin-javadoc,应用,应用
709,disomaster,应用,应用
710,disruptor,应用,应用
711,djvulibre,应用,应用
712,djvulibre-libs,应用,应用
713,dleyna-connector-dbus,应用,应用
714,dleyna-core,应用,应用
715,dleyna-renderer,应用,应用
716,dleyna-server,应用,应用
717,dlm-lib,系统,系统
718,dmidecode,系统,核心
719,dnf,系统,系统
720,dnf-automatic,系统,系统
721,dnf-data,系统,应用
722,python3-dnf,系统,系统
723,yum,系统,系统
724,dnf-plugin-releasever-adapter,系统,核心
725,dnf-plugins-core,系统,应用
726,python3-dnf-plugin-modulesync,系统,应用
727,python3-dnf-plugin-post-transaction-actions,系统,应用
728,python3-dnf-plugins-core,系统,系统
729,python3-dnf-plugin-versionlock,系统,应用
730,yum-utils,系统,应用
731,dnsmasq,系统,应用
732,dnsmasq-utils,系统,应用
733,dnssec-trigger,系统,系统
734,dnssec-trigger-panel,系统,应用
735,docbook2X,应用,系统
736,docbook5-schemas,应用,系统
737,docbook-dtds,应用,应用
738,docbook-style-dsssl,应用,系统
739,docbook-style-xsl,应用,应用
740,docbook-utils,应用,系统
741,docker,应用,系统
742,docker-client,应用,系统
743,docker-engine,应用,系统
744,dos2unix,应用,应用
745,dosfstools,应用,核心
746,dotconf,应用,系统
747,dotnet-host-fxr-2.1,应用,应用
748,dotnet-runtime-2.1,应用,应用
749,dotnet-sdk-2.1.5xx,应用,应用
750,dotnet-sdk-2.1,应用,应用
751,aspnetcore-runtime-3.0,应用,应用
752,aspnetcore-targeting-pack-3.0,应用,应用
753,dotnet-apphost-pack-3.0,应用,应用
754,dotnet-hostfxr-3.0,应用,应用
755,dotnet-runtime-3.0,应用,应用
756,dotnet-sdk-3.0,应用,应用
757,dotnet-targeting-pack-3.0,应用,应用
758,dotnet-templates-3.0,应用,应用
759,aspnetcore-runtime-3.1,应用,应用
760,aspnetcore-targeting-pack-3.1,应用,应用
761,dotnet-apphost-pack-3.1,应用,应用
762,dotnet-hostfxr-3.1,应用,应用
763,dotnet-runtime-3.1,应用,应用
764,dotnet-sdk-3.1,应用,应用
765,dotnet-sdk-3.1-source-built-artifacts,应用,应用
766,dotnet-targeting-pack-3.1,应用,应用
767,dotnet-templates-3.1,应用,应用
768,aspnetcore-runtime-5.0,应用,应用
769,aspnetcore-targeting-pack-5.0,应用,应用
770,dotnet-apphost-pack-5.0,应用,应用
771,dotnet-hostfxr-5.0,应用,应用
772,dotnet-runtime-5.0,应用,应用
773,dotnet-sdk-5.0,应用,应用
774,dotnet-sdk-5.0-source-built-artifacts,应用,应用
775,dotnet-targeting-pack-5.0,应用,应用
776,dotnet-templates-5.0,应用,应用
777,dotnet5.0-build-reference-packages,应用,应用
778,aspnetcore-runtime-6.0,应用,应用
779,aspnetcore-targeting-pack-6.0,应用,应用
780,dotnet,应用,应用
781,dotnet-apphost-pack-6.0,应用,应用
782,dotnet-host,应用,应用
783,dotnet-hostfxr-6.0,应用,应用
784,dotnet-runtime-6.0,应用,应用
785,dotnet-sdk-6.0,应用,应用
786,dotnet-targeting-pack-6.0,应用,应用
787,dotnet-templates-6.0,应用,应用
788,netstandard-targeting-pack-2.1,应用,应用
789,dotnet-sdk-6.0-source-built-artifacts,应用,应用
790,dotnet-build-reference-packages,应用,应用
791,dovecot,应用,核心
792,dovecot-mysql,应用,应用
793,dovecot-pgsql,应用,系统
794,dovecot-pigeonhole,应用,系统
795,doxygen,应用,系统
796,doxygen-doxywizard,应用,系统
797,doxygen-latex,应用,应用
798,dpa-ext-gnomekeyring,应用,应用
799,dpdk,系统,系统
800,dpdk-tools,系统,系统
801,dracut,核心,核心
802,dracut-caps,核心,核心
803,dracut-config-generic,核心,核心
804,dracut-config-rescue,核心,核心
805,dracut-live,核心,核心
806,dracut-network,核心,核心
807,dracut-squash,核心,核心
808,dracut-tools,核心,核心
809,Dragonfly-client,应用,应用
810,Dragonfly-supernode,应用,应用
811,driverctl,系统,核心
812,dropwatch,应用,应用
813,drpm,应用,核心
814,dtc,应用,系统
815,libfdt,应用,应用
816,dtkcommon,应用,系统
817,dtkcore,应用,应用
818,dtkgui,应用,应用
819,dtkwidget,应用,应用
820,dump,应用,应用
821,dvd+rw-tools,应用,应用
822,dwarves,应用,系统
823,libdwarves1,应用,应用
824,dwz,应用,系统
825,dyninst,应用,应用
826,dyninst-static,应用,应用
827,dyninst-testsuite,应用,应用
828,e2fsprogs,系统,应用
829,e2fsprogs-libs,系统,应用
830,libcom_err,系统,应用
831,libss,系统,系统
832,easymock,应用,应用
833,easymock-javadoc,应用,应用
834,eclipse-equinox-osgi,应用,应用
835,eclipse-jdt,应用,应用
836,eclipse-p2-discovery,应用,应用
837,eclipse-pde,应用,应用
838,eclipse-platform,应用,应用
839,eclipse-swt,应用,应用
